video_id,video_timestamp,video_duration,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,poi_name,poi_address,poi_city
7521099436593024278,2025-06-28T20:27:08,60,AL,431900,28700,537,2800000,bring back this era #barrontrump ,False,,cinemabeauty4,☆,10600,165,8700000,42,232,False,,,
7432112271288995102,2024-11-01T01:11:34,6,US,785900,10300,21900,12000000,@Mark Cuban ,False,"STRONG INTELLIGENT
WOMEN",realdonaldtrump,President Donald J Trump,15100000,2,109900000,58,5,True,,,
7520982203040337182,2025-06-28T12:52:37,22,US,37900,1290,926,614300,"‘I LIKE THAT GUY’: While @realdonaldtrump touted record-low border crossings under his administration during a White House press briefing, a photographer shouted “Trump 2028!” — capturing the president's attention.",False,,foxnews,Fox News,5000000,5,205500000,5037,2,True,,,
7520772984848633143,2025-06-27T23:21:02,49,US,8292,229,1289,449000,"Megyn Kelly (former attorney) says they’ve got Diddy dead to rights—and a guilty verdict is coming. 👀💥 Do you agree, or will he beat the case?              #megynkelly #diddy #diddytrial #jury #decision #court ",False,Megyn predicts Diddy Trial verdict.;New🚨,inversetimes,Inverse Times,8475,3,224000,420,2767,False,,,
7527573737374305566,2025-07-16T07:10:51,20,US,9034,84,1286,788000,#MegynKelly #megynkellyshow #fypシ゚viral #fypツ #foryou,False,,user91070360755790,bf,1528,0,12400,12,3,False,,,
7509943487991680287,2025-05-29T18:56:28,156,US,45800,882,3764,985700,#MegynKelly calls out Beyonce featuring a clip of Megyn on new tour mildly critiquing her. #megynkellyshow ,False,Beyonce Features a Clip of Megyn on New Tour,megynkellyshow,The Megyn Kelly Show,1600000,4,29900000,1289,24,True,,,
7430643597130747166,2024-10-28T02:12:27,14,US,688800,9991,14500,8800000,NEW YORK — I LOVE YOU!,False,MADISON SQUARE GARDEN — NYC,realdonaldtrump,President Donald J Trump,15100000,2,109900000,58,5,True,,,
7501439491903655198,2025-05-06T20:56:52,132,US,33400,478,1234,395900,"""Least attractive leftists"": #MegynKelly reacts to AOC, Ella Emhoff, and others in ""Power Houses"" feature. #megynkellyshow",False,"Megyn Reacts to ""Power Houses"" Feature
",megynkellyshow,The Megyn Kelly Show,1600000,4,29900000,1289,24,True,,,
7429868500140739870,2024-10-26T00:04:42,9,US,1900000,88000,29400,17100000,HELLO WORLD!,False,DJT X JRE,realdonaldtrump,President Donald J Trump,15100000,2,109900000,58,5,True,,,
7497310252912889134,2025-04-25T17:53:11,59,US,220500,16100,1454,2100000,“She has no influence” 💀 Megyn Kelly does not hold back when it comes to the Blake Lively and Justin Baldoni lawsuit. #itendwithus #celebnews #CapCut ,False,Update lawsuit Justin Baldoni;Time Blake lively 100 Ryan Reynolds mother honors mom megyn Kelly stephwithdadeets ,evie.magazine,Evie Magazine,74500,16,24400000,670,88,False,,,
7521079669714734350,2025-06-28T19:11:07,13,US,173100,1821,453,901500,hey @ilana wurman #kamalahq #kamalaharris #campaigns ,False,when the girlies behind @kamalahq and  @kamalaharris hang out ,laurenavakapp,laurenavakapp,138700,932,4200000,538,18200,False,,,
7523180115052842254,2025-07-04T11:01:28,10,GB,304900,15200,4840,4900000,"Barron Trump is rumored to have found himself a 'really nice girlfriend.' Donald and Melania Trump's son recently completed his freshman year at New York University, is said to be spending lots of time with his new love interest. At the time of writing, however, there have been no whisperings about the identity of Barron's mystery woman.  Find out more on DailyMail.com #trump #barron #student #love #news #usa #america ",False,,dailymail,Daily Mail,23400000,26,-1394967296,19100,4567,True,,,
7529593492448824590,2025-07-21T17:49:00,5,US,190900,2196,6777,2000000,And we are just getting started 🇺🇸 #maga #fyp #donaldtrump,False,"6 months of WINNING
🇺🇸",teamtrump,Team Trump,10400000,1,256200000,708,41,True,,,
7529601052526660895,2025-07-21T18:17:58,38,US,10000,59,273,219800,Here's why Rahm Emanuel agreed to come on the Megyn Kelly Show. Subscribe and download the FULL show at the link in our bio. #megynkellyshow,False,Why Rahm Emanuel Came on The Megyn Kelly Show,megynkellyshow,The Megyn Kelly Show,1600000,4,29900000,1289,24,True,,,
7521813297176300830,2025-06-30T18:55:00,24,US,23300,285,2399,931100,"""Certainly, he does not want this individual to be elected."" @karolineleavitt responds after Peter Doocy asks whether @realdonaldtrump would like to deport Democratic Socialist New York City mayoral candidate @zohran_k_mamdani.",False,,foxnews,Fox News,5000000,5,205500000,5037,2,True,,,
7529430665691925790,2025-07-21T07:17:05,20,US,6434,98,332,990700,#MegynKelly #megynkellyshow #fypシ゚viral #fypツ #foryou,False,,user3517399056144,user3517399056144,8384,0,25500,15,13,False,,,
7521099436593024278,2025-06-28T20:27:08,60,AL,431900,28700,537,2800000,bring back this era #barrontrump ,False,,cinemabeauty4,☆,10600,165,8700000,42,232,False,,,
7432112271288995102,2024-11-01T01:11:34,6,US,785900,10300,21900,12000000,@Mark Cuban ,False,"STRONG INTELLIGENT
WOMEN",realdonaldtrump,President Donald J Trump,15100000,2,109900000,58,5,True,,,
7520982203040337182,2025-06-28T12:52:37,22,US,37900,1290,926,614300,"‘I LIKE THAT GUY’: While @realdonaldtrump touted record-low border crossings under his administration during a White House press briefing, a photographer shouted “Trump 2028!” — capturing the president's attention.",False,,foxnews,Fox News,5000000,5,205500000,5037,2,True,,,
7520772984848633143,2025-06-27T23:21:02,49,US,8292,229,1289,449000,"Megyn Kelly (former attorney) says they’ve got Diddy dead to rights—and a guilty verdict is coming. 👀💥 Do you agree, or will he beat the case?              #megynkelly #diddy #diddytrial #jury #decision #court ",False,Megyn predicts Diddy Trial verdict.;New🚨,inversetimes,Inverse Times,8475,3,224000,420,2767,False,,,
7527573737374305566,2025-07-16T07:10:51,20,US,9034,84,1286,788000,#MegynKelly #megynkellyshow #fypシ゚viral #fypツ #foryou,False,,user91070360755790,bf,1528,0,12400,12,3,False,,,
7509943487991680287,2025-05-29T18:56:28,156,US,45800,882,3764,985700,#MegynKelly calls out Beyonce featuring a clip of Megyn on new tour mildly critiquing her. #megynkellyshow ,False,Beyonce Features a Clip of Megyn on New Tour,megynkellyshow,The Megyn Kelly Show,1600000,4,29900000,1289,24,True,,,
7430643597130747166,2024-10-28T02:12:27,14,US,688800,9991,14500,8800000,NEW YORK — I LOVE YOU!,False,MADISON SQUARE GARDEN — NYC,realdonaldtrump,President Donald J Trump,15100000,2,109900000,58,5,True,,,
7501439491903655198,2025-05-06T20:56:52,132,US,33400,478,1234,395900,"""Least attractive leftists"": #MegynKelly reacts to AOC, Ella Emhoff, and others in ""Power Houses"" feature. #megynkellyshow",False,"Megyn Reacts to ""Power Houses"" Feature
",megynkellyshow,The Megyn Kelly Show,1600000,4,29900000,1289,24,True,,,
7429868500140739870,2024-10-26T00:04:42,9,US,1900000,88000,29400,17100000,HELLO WORLD!,False,DJT X JRE,realdonaldtrump,President Donald J Trump,15100000,2,109900000,58,5,True,,,
7497310252912889134,2025-04-25T17:53:11,59,US,220500,16100,1454,2100000,“She has no influence” 💀 Megyn Kelly does not hold back when it comes to the Blake Lively and Justin Baldoni lawsuit. #itendwithus #celebnews #CapCut ,False,Update lawsuit Justin Baldoni;Time Blake lively 100 Ryan Reynolds mother honors mom megyn Kelly stephwithdadeets ,evie.magazine,Evie Magazine,74500,16,24400000,670,88,False,,,
7521079669714734350,2025-06-28T19:11:07,13,US,173100,1821,453,901500,hey @ilana wurman #kamalahq #kamalaharris #campaigns ,False,when the girlies behind @kamalahq and  @kamalaharris hang out ,laurenavakapp,laurenavakapp,138700,932,4200000,538,18200,False,,,
7523180115052842254,2025-07-04T11:01:28,10,GB,304900,15200,4840,4900000,"Barron Trump is rumored to have found himself a 'really nice girlfriend.' Donald and Melania Trump's son recently completed his freshman year at New York University, is said to be spending lots of time with his new love interest. At the time of writing, however, there have been no whisperings about the identity of Barron's mystery woman.  Find out more on DailyMail.com #trump #barron #student #love #news #usa #america ",False,,dailymail,Daily Mail,23400000,26,-1394967296,19100,4567,True,,,
7529593492448824590,2025-07-21T17:49:00,5,US,190900,2196,6777,2000000,And we are just getting started 🇺🇸 #maga #fyp #donaldtrump,False,"6 months of WINNING
🇺🇸",teamtrump,Team Trump,10400000,1,256200000,708,41,True,,,
7529601052526660895,2025-07-21T18:17:58,38,US,10000,59,273,219800,Here's why Rahm Emanuel agreed to come on the Megyn Kelly Show. Subscribe and download the FULL show at the link in our bio. #megynkellyshow,False,Why Rahm Emanuel Came on The Megyn Kelly Show,megynkellyshow,The Megyn Kelly Show,1600000,4,29900000,1289,24,True,,,
